SMPLID,DIR,RawInputSize,InputIsPaired,InputIsSingle,FilteredContaRdsPerc,Kraken_human,FilteredContaRds,FilteredNonContaRds,FilteredContaRdsPerc_EBI,FilteredContaRds_EBI,FilteredNonContaRds_EBI,totRds,Rejected1,Rejected2,Accepted1,Accepted2,Singl1,Singl2,AvgSeqLen,MaxSeqLength,AvgSeqQual,accErr,Merged,NotMerged,AvgGenomeSizeEst,TotalGenomesEst,ContigN50,NScaff400,NScaffG1k,NScaffG10k,NScaffG100k,NScaffG1M,ScaffN50,ScaffMaxSize,ScaffSize,CircCtgs,CircCtgG1M,ReadsPaired,AlignedReads,OverallAlignment,UniqueAlgned,MultAlign,DisconcAlign,SingleUniqAlign,SingleMultiAlign,OpticalDuplicates,PCRduplicates,PassedMD,EstLibSize,GeneNumber,AvgGeneLength,AvgComplGeneLength,BpGenes,BpNotGenes,Gcomplete,G5pComplete,G3pComplete,Gincomplete,HQ_bins_SB,MQ_bins_SB,HQ_bins_MB2,MQ_bins_MB2,HQ_bins_MD,MQ_bins_MD,HQ_bins_GF,MQ_bins_GF,SNP_TotalResolvedBp,SNP_fastaEntries,SNP_Num,SNP_Passed,SNP_resolved,INDEL_Num,INDEL_Passed
N236FS45,SRR30234623,-1,0,0,0.02;0.00,7.89752E-05,635,8039868,1.12418E-07,2,17790766,17789083,902891,7191538,7992142,1703031,0,0,150,151,35.9,0,,,,,2102,65451,20054,1172,4,0,2102,391706,96193965,0,0,,,,,,,,,0,560675,12840528,81068277,133041,648,836,86338764,9750273,48238,31344,31281,22178,4,6,,,,,,,0,0,0,0,0,0,0
N218FS22,SRR30234624,-1,0,0,0.03;0.00,0.000227931,4173,18303972,1.32398E-06,54,40786166,40781990,3696806,4316515,16695465,16075792,0,0,149,151,35.7,0,,,,,10892,54470,22099,1622,150,0,10892,448111,133749203,0,0,,,,,,,,,0,4644009,34513135,75854211,156616,762,944,119489249,14157475,83665,28966,28995,14990,12,6,,,,,,,0,0,0,0,0,0,0
PHMST98,SRR30234625,-1,0,0,0.02;0.00,0.000190733,4953,25963337,1.87753E-07,10,53261430,53259518,1285728,1415370,25344684,25214824,0,0,150,150,36,0,,,,,5833,91403,41864,2815,134,0,5833,508524,218803867,0,0,,,,,,,,,0,10266411,40910427,54864642,260990,743,906,193950085,24649635,137511,50944,50953,21582,19,5,,,,,,,0,0,0,0,0,0,0
PHMST95,SRR30234626,-1,0,0,0.02;0.01,0.000155475,3982,25607847,2.40361E-06,126,52421100,52419844,1271003,1165021,24939237,25045188,0,0,150,150,36,0,,,,,4510,101161,39070,2551,118,0,4510,585104,203714716,0,0,,,,,,,,,0,9224718,40609675,58596413,254915,713,902,181779676,21754416,119073,53985,53844,28013,9,14,,,,,,,0,0,0,0,0,0,0
PHMST93,SRR30234627,-1,0,0,0.03;0.02,0.00025163,6705,26639574,9.86132E-07,54,54759334,54756886,1149657,2298961,26229371,25080170,0,0,150,150,36,0,,,,,11231,54058,22980,2408,133,0,11231,410498,150904296,0,0,,,,,,,,,0,10240910,43155299,60343366,169425,794,974,134688066,16080722,96805,29490,29303,13827,9,9,,,,,,,0,0,0,0,0,0,0
PHMST82,SRR30234628,-1,0,0,0.02;0.01,0.000199432,4831,24218952,2.2472E-06,112,49839638,49836784,1286252,1780764,23633176,23138631,0,0,150,150,36,0,,,,,4308,146320,61957,3199,234,0,4308,533872,308988628,0,0,,,,,,,,,0,8965457,37986641,53185931,385470,713,880,275132538,33624862,185881,80486,80358,38745,28,7,,,,,,,0,0,0,0,0,0,0
PHMST81,SRR30234629,-1,0,0,0.01;0.00,0.000115659,3199,27655709,3.53097E-08,2,56641666,56639287,1250767,1410087,27069470,26910093,0,0,150,150,36,0,,,,,8229,89750,41576,3724,146,0,8229,402190,240070146,0,0,,,,,,,,,0,10584194,44028820,60929669,276568,773,932,213870587,25979260,155686,49480,49576,21826,20,9,,,,,,,0,0,0,0,0,0,0
PHMST65,SRR30234630,-1,0,0,0.04;0.04,0.000362425,8635,23816961,4.21675E-06,206,48852562,48850788,1189534,1255070,23236377,23170533,0,0,150,150,36,0,,,,,8591,83526,38630,3767,117,0,8591,560863,224397980,0,0,,,,,,,,,0,8920061,37847868,53176680,255660,778,939,199031010,25171991,143370,46107,45884,20299,16,12,,,,,,,0,0,0,0,0,0,0
PHMST64,SRR30234631,-1,0,0,0.04;0.05,0.00042819,11732,27387304,2.41753E-06,136,56255526,56253978,1314448,1748181,26812911,26379128,0,0,150,150,36,0,,,,,8321,71335,34642,3034,134,0,8321,465631,198284225,0,0,,,,,,,,,0,10357769,44312657,62654377,226416,782,932,177091479,21045919,129059,40478,40579,16300,17,12,,,,,,,0,0,0,0,0,0,0
PHMST60,SRR30234632,-1,0,0,0.03;0.02,0.000284809,6367,22348988,1.18584E-06,56,47223784,47220691,1799539,3533708,21811673,20077697,0,0,150,150,35.9,0,,,,,10638,72226,33856,2940,160,0,10638,489401,204312277,0,0,,,,,,,,,0,8258078,37230213,54732725,230164,792,953,182395916,21750811,133047,39984,39785,17348,17,7,,,,,,,0,0,0,0,0,0,0
PHMST59,SRR30234633,-1,0,0,0.01;0.00,0.000138985,3417,24582047,1.18919E-07,6,50454316,50452036,1186980,1449225,24039869,23777473,0,0,150,150,36,0,,,,,11452,60769,26288,2545,121,0,11452,397160,164997237,0,0,,,,,,,,,0,9344139,39610925,55621437,185281,796,974,147592664,17281652,103966,32645,32747,15923,14,2,,,,,,,0,0,0,0,0,0,0
N217FS21,SRR30234634,-1,0,0,0.02;0.00,0.00019261,3556,18458624,1.61984E-06,66,40744776,40742458,3125883,4475736,17246262,15896297,0,0,149,151,35.8,0,,,,,13490,63038,28072,2530,198,0,13490,530544,184222422,0,0,,,,,,,,,0,3757788,34877480,92848627,207310,793,947,164506886,19605490,123014,34220,34184,15892,18,5,,,,,,,0,0,0,0,0,0,0
PHMST55,SRR30234635,-1,0,0,0.02;0.00,0.000152276,4625,30367909,1.28716E-07,8,62152456,62150079,1364793,1480319,29710596,29595293,0,0,150,150,36,0,,,,,9037,112830,48096,4473,213,0,9037,644327,292324996,0,0,,,,,,,,,0,11613215,47813344,65656353,339583,765,931,259994678,32106966,188532,61017,60828,29206,29,17,,,,,,,0,0,0,0,0,0,0
PHMST54,SRR30234636,-1,0,0,0.01;0.01,0.000145598,3973,27283454,2.52126E-07,14,55527824,55526387,1006956,1088738,26756283,26674704,0,0,150,150,36,0,,,,,4677,124257,54656,3108,183,0,4677,710310,272128053,0,0,,,,,,,,,0,11730032,41203537,50407712,330101,734,906,242476135,29408219,161808,68173,67859,32261,22,12,,,,,,,0,0,0,0,0,0,0
pHMST504,SRR30234637,-1,0,0,0.02;0.00,0.000156102,2921,18709200,1.89616E-07,8,42190490,42187724,3478203,4294987,17616065,16799245,0,0,150,150,35.8,0,,,,,7787,77525,32410,2734,105,0,7787,674235,187870562,0,0,,,,,,,,,0,4392904,35824023,85153821,221967,752,927,166984563,20740957,118103,41921,41875,20068,15,7,,,,,,,0,0,0,0,0,0,0
PHMST50,SRR30234638,-1,0,0,0.02;0.00,0.000143053,3677,25700108,4.1631E-07,22,52845170,52841633,1596125,1435608,24821456,24982068,0,0,150,150,35.9,0,,,,,7433,110133,43405,3725,164,0,7433,514436,259321718,0,0,,,,,,,,,0,9485053,40460104,57017774,309931,745,924,231202916,27920596,163255,58388,58111,30177,17,18,,,,,,,0,0,0,0,0,0,0
pHMST498,SRR30234639,-1,0,0,0.02;0.01,0.000211441,3266,15443095,7.33077E-06,248,33829764,33826583,2311713,3064320,14601973,13849038,0,0,150,150,35.8,0,,,,,5023,81366,37558,2240,109,0,5023,644597,187300873,0,0,,,,,,,,,0,3473250,28324683,67258821,221508,751,918,166554987,20590342,111809,44747,44703,20249,9,10,,,,,,,0,0,0,0,0,0,0
pHMST493,SRR30234640,-1,0,0,0.01;0.00,0.000121317,2572,21198050,2.59599E-07,12,46225048,46222219,3129539,3830401,19982160,19281327,0,0,150,150,35.8,0,,,,,6960,60309,26265,2138,89,0,6960,305245,145822116,0,0,,,,,,,,,0,5359951,39431457,85930371,169393,770,954,130453640,15260718,88197,32792,32693,15711,10,4,,,,,,,0,0,0,0,0,0,0
pHMST492,SRR30234641,-1,0,0,0.01;0.00,0.000102955,2196,21327464,2.5664E-07,12,46758054,46755089,3082443,4566675,20295453,18811431,0,0,150,150,35.8,0,,,,,9571,73316,33281,2814,170,0,9571,526711,195820545,0,0,,,,,,,,,0,5322471,39820798,87943553,225482,773,932,174499201,21174703,126517,40222,40206,18537,18,9,,,,,,,0,0,0,0,0,0,0
PHMST49,SRR30234642,-1,0,0,0.03;0.01,0.000326618,7790,23842677,5.69011E-07,28,49208152,49206397,1552685,1786403,23050754,22817174,0,0,150,150,35.9,0,,,,,4388,137424,48024,3078,189,0,4388,777826,264544230,0,0,,,,,,,,,0,8910573,36071748,48885792,339753,694,878,235916070,28393105,156058,71571,71357,40767,34,8,,,,,,,0,0,0,0,0,0,0
pHMST485,SRR30234643,-1,0,0,0.01;0.00,0.000117073,2136,18242910,1.4936E-07,6,40171298,40168713,2630588,4447120,17454326,15637823,0,0,150,150,35.8,0,,,,,20899,28692,13563,1775,115,0,20899,361463,106470330,0,0,,,,,,,,,0,4523905,34836841,78956776,112760,841,975,94902211,11482459,75101,15437,15264,6958,10,7,,,,,,,0,0,0,0,0,0,0
pHMST464,SRR30234644,-1,0,0,0.01;0.00,0.000118515,2492,21024427,8.54875E-08,4,46790468,46787473,3221291,5057599,20172396,18336825,0,0,150,150,35.8,0,,,,,9794,48481,25061,2383,124,0,9794,621266,151826116,0,0,,,,,,,,,0,6331847,39189981,73980875,168042,806,946,135465636,16268577,102621,27641,27305,10475,12,5,,,,,,,0,0,0,0,0,0,0
N214FS18,SRR30234645,-1,0,0,0.03;0.00,0.000188932,3282,17368021,2.04927E-07,8,39038292,39035053,7429118,2907614,12089312,16609674,0,0,149,151,35.3,0,,,,,7609,72440,32502,2848,88,0,7609,301676,182771506,0,0,,,,,,,,,0,3795640,33445475,85291899,214798,755,905,162262046,20374437,119054,38792,38638,18314,17,10,,,,,,,0,0,0,0,0,0,0
pHMST450,SRR30234646,-1,0,0,0.02;0.00,0.000133425,2689,20150958,9.39163E-07,42,44720630,44717549,3116473,4513332,19242950,17845718,0,0,150,150,35.8,0,,,,,8456,94897,38407,3884,126,0,8456,623382,236571242,0,0,,,,,,,,,0,5724813,36256463,69674262,278067,757,926,210534864,25838064,150708,50850,50889,25620,23,10,,,,,,,0,0,0,0,0,0,0
pHMST447,SRR30234647,-1,0,0,0.01;0.00,0.000131762,1999,15169268,2.37497E-07,8,33684588,33681533,2468924,3123800,14373041,13717793,0,0,150,150,35.8,0,,,,,11651,66244,27072,2742,132,0,11651,444171,178138911,0,0,,,,,,,,,0,4209249,27387775,53802316,205446,772,935,158640474,19382289,117555,35224,35131,17536,13,10,,,,,,,0,0,0,0,0,0,0
pHMST443,SRR30234648,-1,0,0,0.02;0.00,0.000157153,2403,15288462,4.13518E-07,14,33855824,33854289,2463289,2992490,14463693,13935039,0,0,150,150,35.8,0,,,,,2901,110492,43227,2198,41,0,2901,304025,192002099,0,0,,,,,,,,,0,4386965,26064792,47509233,251808,677,858,170702808,21112304,104395,58578,58655,30180,7,9,,,,,,,0,0,0,0,0,0,0
pHMST424,SRR30234649,-1,0,0,0.02;0.00,0.00016486,3475,21074985,8.07433E-07,36,44585692,44582374,1837608,4208466,20454275,18083849,0,0,150,150,35.9,0,,,,,6787,92663,39072,3125,127,0,6787,572866,215875484,0,0,,,,,,,,,0,4606931,37875002,90593297,262350,727,888,190864740,24781787,138391,50225,50149,23585,16,9,,,,,,,0,0,0,0,0,0,0
pHMST406,SRR30234650,-1,0,0,0.01;0.00,0.000122033,2813,23048359,8.30199E-08,4,48181208,48179280,1787337,2601003,22302472,21489203,0,0,150,150,35.9,0,,,,,5836,112283,49146,3686,116,0,5836,674073,261453148,0,0,,,,,,,,,0,7123690,38580260,65321578,311886,744,906,232105794,29139969,161507,61003,60828,28548,20,10,,,,,,,0,0,0,0,0,0,0
pHMST398,SRR30234651,-1,0,0,0.01;0.00,0.00011083,2362,21309628,0,0,45154330,45151164,2043777,3607132,20532970,18969410,0,0,150,150,35.8,0,,,,,8154,80288,36630,2722,191,0,8154,552047,213045249,0,0,,,,,,,,,0,4696521,38448752,91610329,247255,765,914,189152501,23728352,140317,43646,43427,19865,25,11,,,,,,,0,0,0,0,0,0,0
pHMST397,SRR30234652,-1,0,0,0.02;0.00,0.000135264,2910,21510569,1.76693E-07,8,45276186,45273235,1916103,2959620,20721520,19677988,0,0,150,150,35.9,0,,,,,4874,77856,33596,1799,148,0,4874,918498,171946424,0,0,,,,,,,,,0,4945390,38776365,89110765,214177,709,870,151969445,19782170,109235,43181,43137,18624,16,7,,,,,,,0,0,0,0,0,0,0
pHMST374,SRR30234653,-1,0,0,0.02;0.00,0.000202994,4131,20346260,1.40636E-06,60,42663408,42661051,1889130,2170531,19442005,19160724,0,0,150,150,35.9,0,,,,,12589,56282,26223,2517,173,0,12589,689230,172446583,0,0,,,,,,,,,0,4687115,36935569,85295574,194755,783,927,152583386,19735949,119077,31365,31289,13024,18,7,,,,,,,0,0,0,0,0,0,0
pHMST364R,SRR30234654,-1,0,0,0.01;0.00,0.000126296,2220,17575595,2.02096E-07,8,39585064,39581614,3218690,4065851,16573421,15725857,0,0,150,150,35.8,0,,,,,6242,60527,28097,1831,113,0,6242,416046,148293534,0,0,,,,,,,,,0,4025125,34217989,84258283,173617,763,939,132638465,15541698,91001,34109,34015,14492,11,7,,,,,,,0,0,0,0,0,0,0
pHMST356,SRR30234655,-1,0,0,0.02;0.00,0.000185682,4099,22071336,2.56581E-07,12,46768860,46765952,2111859,3855387,21271888,19528401,0,0,150,150,35.8,0,,,,,5269,150683,62771,4573,161,0,5269,725442,328384470,0,0,,,,,,,,,0,5132944,38380018,84634448,402321,724,896,291289914,36816779,200101,81787,81641,38792,32,17,,,,,,,0,0,0,0,0,0,0
N211FS16,SRR30234656,-1,0,0,0.02;0.00,0.000181824,1380,7588362,9.64062E-07,16,16596428,16594915,1230291,1645000,7067350,6652900,0,0,150,151,35.8,0,,,,,3950,69354,28941,1753,55,0,3950,394424,139408831,0,0,,,,,,,,,0,1212099,13205681,40522368,174342,711,882,124014651,15278348,81059,37374,37363,18546,9,8,,,,,,,0,0,0,0,0,0,0
pHMST355,SRR30234657,-1,0,0,0.02;0.00,0.00014149,2969,20980919,4.05444E-07,18,44395796,44392973,1938572,3499539,20258635,18697845,0,0,150,150,35.9,0,,,,,4672,152479,65834,4248,173,0,4672,390118,329981321,0,0,,,,,,,,,0,4765384,36786854,83271243,400369,733,911,293869265,35857829,194940,83173,82880,39376,22,11,,,,,,,0,0,0,0,0,0,0
pHMST353,SRR30234658,-1,0,0,0.02;0.00,0.000157315,3804,24176930,1.64899E-06,84,50940152,50938542,2128286,3492733,23341601,21977004,0,0,150,150,35.9,0,,,,,4989,102596,48974,3290,84,0,4989,415852,236208710,0,0,,,,,,,,,0,5801125,43436632,96006496,283459,740,904,209825063,26182096,143964,57851,57921,23723,9,15,,,,,,,0,0,0,0,0,0,0
pHMST341,SRR30234659,-1,0,0,0.02;0.01,0.000194698,4952,25429252,1.49288E-07,8,53587840,53586731,2298927,3484549,24494568,23309227,0,0,150,150,35.9,0,,,,,6004,57034,24098,1492,109,0,6004,654591,130813086,0,0,,,,,,,,,0,6165593,46245533,102477383,156750,739,911,115906224,14803220,80342,31018,30814,14576,8,6,,,,,,,0,0,0,0,0,0,0
pHMST339,SRR30234660,-1,0,0,0.02;0.01,0.000230735,5429,23523737,3.6305E-07,18,49579976,49577373,2213003,3280239,22576054,21508724,0,0,150,150,35.9,0,,,,,4423,144588,60421,3727,163,0,4423,530402,302800915,0,0,,,,,,,,,0,5256778,40669714,92506405,373336,721,905,269308037,33229354,177617,78929,78786,38004,24,9,,,,,,,0,0,0,0,0,0,0
pHMST338,SRR30234661,-1,0,0,0.01;0.00,0.000128027,2478,19352838,5.88177E-06,238,40463758,40461782,1469759,2210061,18761662,18021512,0,0,150,150,35.9,0,,,,,9704,66711,29764,3010,113,0,9704,574743,182582860,0,0,,,,,,,,,0,5592218,32997579,59905351,207218,785,954,162694048,19750565,117512,36715,36614,16377,12,13,,,,,,,0,0,0,0,0,0,0
pHMST334,SRR30234662,-1,0,0,0.03;0.02,0.000295014,6229,21108035,3.15148E-07,14,44423576,44420698,2079692,2545022,20131650,19666248,0,0,150,150,35.9,0,,,,,3589,151350,56340,3393,106,0,3589,645732,281298433,0,0,,,,,,,,,0,4710936,35495998,78706089,366074,684,856,250607587,30404453,164083,79514,79222,43255,28,15,,,,,,,0,0,0,0,0,0,0
pHMST333,SRR30234663,-1,0,0,0.02;0.02,0.000207891,4563,21944403,3.03353E-07,14,46150812,46148109,1953579,2757184,21121255,20317630,0,0,150,150,35.9,0,,,,,9653,71291,29980,2669,137,0,9653,495982,183547326,0,0,,,,,,,,,0,4472073,39874424,102328752,210435,778,959,163905321,19502040,115323,38589,38246,18277,12,7,,,,,,,0,0,0,0,0,0,0
pHMST331,SRR30234664,-1,0,0,0.02;0.01,0.000195998,4312,21995939,2.71268E-06,126,46448408,46445270,1846059,3922456,21377679,19301256,0,0,150,150,35.9,0,,,,,17238,27601,13632,1535,129,0,17238,717394,101499372,0,0,,,,,,,,,0,4766087,40859226,101431817,109769,823,955,90399046,11040344,72907,15472,15363,6027,9,9,,,,,,,0,0,0,0,0,0,0
pHMST330,SRR30234665,-1,0,0,0.01;0.01,0.000128593,2841,22090189,6.45857E-07,30,46449912,46446487,1685161,3792354,21539306,19432084,0,0,150,150,35.9,0,,,,,3951,71891,29479,1551,89,0,3951,431611,144641171,0,0,,,,,,,,,0,5441268,39377589,84636339,177770,726,918,129065182,15446636,80705,38845,38634,19586,6,2,,,,,,,0,0,0,0,0,0,0
pHMST326,SRR30234666,-1,0,0,0.03;0.02,0.000288705,5454,18885804,3.01555E-07,12,39793702,39791268,1622968,2693873,18273323,17202539,0,0,150,150,35.9,0,,,,,12855,55544,21326,1831,134,0,12855,615559,139608358,0,0,,,,,,,,,0,4151946,34216602,82055703,162380,766,950,124500787,14976989,88841,28939,28782,15818,11,6,,,,,,,0,0,0,0,0,0,0
N210FS15,SRR30234667,-1,0,0,0.03;0.00,0.000271115,4648,17139340,3.19385E-07,12,37572200,37569672,2860109,3750260,15924687,15035253,0,0,150,151,35.8,0,,,,,7742,54626,24812,2022,86,0,7742,467278,142294814,0,0,,,,,,,,,0,4413071,31703702,67791808,165855,763,919,126569997,15611841,92050,30125,30170,13510,15,6,,,,,,,0,0,0,0,0,0,0
N139FS79,SRR30234668,-1,0,0,0.04;0.00,0.00028093,1667,5932191,1.44016E-07,2,13887370,13886414,1925035,1652199,5018433,5291289,0,0,149,151,35.5,0,,,,,2562,65661,25647,1120,21,0,2562,231878,110875652,0,0,,,,,,,,,0,932894,10890566,35583282,144402,686,874,99125901,11640520,56528,34503,34410,18961,3,4,,,,,,,0,0,0,0,0,0,0
N034FS13,SRR30234669,-1,0,0,0.02;0.00,0.000192126,3631,18895436,1.89537E-07,8,42208202,42204776,3548139,5384654,17555170,15718228,0,0,150,151,35.8,0,,,,,4813,99721,40793,2633,116,0,4813,504042,211587181,0,0,,,,,,,,,0,4300273,34718681,81838198,259593,727,897,188925828,22475376,126146,52660,52466,28321,18,8,,,,,,,0,0,0,0,0,0,0
UC091,SRR30234719,-1,0,0,0.03;0.00,0.000213808,3802,17778510,1.69804E-05,678,39927666,39925345,3444240,4022619,16519057,15940825,0,0,149,151,35.8,0,,,,,8267,49481,22686,2121,88,0,8267,422546,134647743,0,0,,,,,,,,,0,6000290,32294505,54440637,152688,789,944,120541341,14016951,87173,26208,26501,12806,7,5,,,,,,,0,0,0,0,0,0,0
UC090,SRR30234720,-1,0,0,0.04;0.01,0.000295868,5029,16992406,1.96728E-06,76,38632004,38629079,4854235,3470232,14461084,15845244,0,0,149,151,35.7,0,,,,,5160,40917,19066,1234,54,0,5160,570656,94783519,0,0,,,,,,,,,0,3000084,33785278,106579284,113338,736,893,83495264,11013707,58997,22308,22437,9596,7,3,,,,,,,0,0,0,0,0,0,0
UC089,SRR30234721,-1,0,0,0.03;0.00,0.0002449,5669,23142588,1.2958E-05,678,52322266,52248464,4838095,5046337,21315251,21108615,0,0,149,151,35.8,0,,,,,29801,33806,12261,1796,146,0,29801,569189,113646519,0,0,,,,,,,,,0,4211991,46514213,144482593,126275,798,941,100800991,12715133,82133,17459,17212,9471,17,1,,,,,,,0,0,0,0,0,0,0
UC088,SRR30234722,-1,0,0,0.03;0.00,0.000222176,180,809988,0,0,1831808,1828857,162858,182275,752741,733451,0,0,149,151,35.8,0,,,,,1229,13100,3074,130,5,0,1229,242080,15980622,0,0,,,,,,,,,0,31891,845481,5968523,23378,612,874,14320801,1620363,6405,6085,6082,4806,1,0,,,,,,,0,0,0,0,0,0,0
UC087,SRR30234723,-1,0,0,0.03;0.00,0.000210206,195,927467,9.50013E-07,2,2105232,2101739,266642,177628,785523,874755,0,0,149,151,35.7,0,,,,,2507,12394,3178,235,11,0,2507,202111,19158861,0,0,,,,,,,,,0,56826,1290854,7764065,25285,681,944,17244113,1888553,9231,5861,5752,4441,1,0,,,,,,,0,0,0,0,0,0,0
UC086,SRR30234724,-1,0,0,0.06;0.01,0.000461315,874,1893710,0,0,4414298,4406722,443696,584742,1762602,1621816,0,0,149,151,35.8,0,,,,,4388,20683,7574,508,9,0,4388,603460,40712231,0,0,,,,,,,,,0,132846,3072397,18886429,50534,720,900,36425254,4248019,23037,10688,10618,6191,4,0,,,,,,,0,0,0,0,0,0,0
UC085,SRR30234725,-1,0,0,0.04;0.00,0.000322414,380,1178229,7.49776E-07,2,2667462,2663254,237477,252513,1095736,1080989,0,0,149,151,35.8,0,,,,,5252,8737,3623,358,1,0,5252,106864,18505356,0,0,,,,,,,,,0,297475,2023943,4110992,22376,737,924,16497136,1989245,10515,4735,4774,2352,0,1,,,,,,,0,0,0,0,0,0,0
UC084,SRR30234726,-1,0,0,0.03;0.00,0.000256116,392,1530167,0,0,3509972,3504888,337619,381644,1416842,1372951,0,0,149,151,35.8,0,,,,,1456,33535,11671,171,11,0,1456,235569,42963996,0,0,,,,,,,,,0,83320,2063856,13646887,61900,615,771,38108393,4794782,17444,17128,17065,10263,1,1,,,,,,,0,0,0,0,0,0,0
UC083,SRR30234727,-1,0,0,0.08;0.05,0.00070089,1433,2043110,5.21049E-06,24,4606068,4605677,669968,339584,1633005,1963310,0,0,149,151,35.6,0,,,,,2049,28727,10810,275,7,0,2049,227622,42797517,0,0,,,,,,,,,0,107269,2746028,18905659,57674,651,805,37552666,4888148,20622,14445,14345,8262,2,1,,,,,,,0,0,0,0,0,0,0
UC011,SRR30234728,-1,0,0,0.06;0.02,0.000546371,9738,17813309,9.3203E-07,38,40771188,40768470,4892412,3555106,15492536,16829930,0,0,148,151,35.7,0,,,,,9411,62403,28040,2458,125,0,9411,495168,167123385,0,0,,,,,,,,,0,3066966,35384040,114300937,197391,746,879,147415140,19252128,115441,33377,33426,15147,21,5,,,,,,,0,0,0,0,0,0,0
UC082,SRR30234729,-1,0,0,0.06;0.04,0.000576229,552,957401,0.000438238,950,2166822,2164287,177346,277611,906164,805616,0,0,149,151,35.8,0,,,,,2033,17953,6521,156,11,0,2033,239188,26951056,0,0,,,,,,,,,0,60677,1462986,9348473,36557,661,854,24188530,2736120,12776,9239,9133,5409,1,1,,,,,,,0,0,0,0,0,0,0
UC081,SRR30234730,-1,0,0,0.03;0.00,0.00021652,490,2262579,3.9325E-07,2,5085826,5077407,568229,403546,1973619,2139121,0,0,149,151,35.7,0,,,,,2673,24164,7795,377,20,0,2673,835354,39836452,0,0,,,,,,,,,0,154085,3624991,22652092,50414,710,967,35828680,3935800,18424,12117,12091,7782,1,1,,,,,,,0,0,0,0,0,0,0
UC080,SRR30234731,-1,0,0,0.04;0.00,0.000326225,1461,4477039,0,0,10011760,9997448,856107,933671,4148314,4071083,0,0,149,151,35.8,0,,,,,6163,21212,6688,483,26,0,6163,449334,40207347,0,0,,,,,,,,,0,534859,8705193,38496611,52076,683,877,35570140,4577107,23907,10927,10912,6330,4,0,,,,,,,0,0,0,0,0,0,0
UC079,SRR30234732,-1,0,0,0.03;0.01,0.00025704,599,2329775,1.11998E-06,6,5357220,5356787,754166,466688,1924329,2211818,0,0,149,151,35.6,0,,,,,2259,23334,9012,395,5,0,2259,150215,37465061,0,0,,,,,,,,,0,198199,4143534,23229627,49677,665,849,33060048,4353963,19410,11933,11864,6470,1,2,,,,,,,0,0,0,0,0,0,0
UC078,SRR30234733,-1,0,0,0.02;0.00,0.000206389,570,2761203,6.44942E-07,4,6202100,6201712,561992,565905,2538966,2535048,0,0,149,151,35.8,0,,,,,3131,32441,14984,697,20,0,3131,311879,63097277,0,0,,,,,,,,,0,244115,5148676,29015029,79870,699,857,55889873,7152257,36171,17980,17747,7972,5,2,,,,,,,0,0,0,0,0,0,0
UC077,SRR30234734,-1,0,0,0.04;0.01,0.000371068,998,2688533,1.6262E-06,10,6149286,6148909,640402,615713,2434121,2458811,0,0,149,151,35.8,0,,,,,3911,26202,9415,649,16,0,3911,309388,48427114,0,0,,,,,,,,,0,194234,4822703,31792245,60784,714,919,43432910,4886337,26262,13221,13227,8074,1,2,,,,,,,0,0,0,0,0,0,0
UC076,SRR30234735,-1,0,0,0.02;0.00,0.000190149,904,4753267,0,0,10648190,10647414,945145,976549,4378735,4347394,0,0,149,151,35.8,0,,,,,2930,49785,19051,858,32,0,2930,411626,88239233,0,0,,,,,,,,,0,391409,8382696,47990597,111652,710,904,79277948,8868669,45164,25596,25733,15159,4,3,,,,,,,0,0,0,0,0,0,0
UC075,SRR30234736,-1,0,0,0.06;0.03,0.000586652,868,1478714,3.57233E-06,12,3359140,3358889,322300,330359,1357210,1349107,0,0,149,151,35.8,0,,,,,2230,25825,9975,371,1,0,2230,129932,39819342,0,0,,,,,,,,,0,99403,2186173,12832579,53085,660,830,35036748,4611707,19275,13408,13274,7128,1,2,,,,,,,0,0,0,0,0,0,0
UC074,SRR30234737,-1,0,0,0.04;0.00,0.00031546,509,1613007,0,0,3632292,3632031,342910,329963,1473144,1486091,0,0,149,151,35.8,0,,,,,2641,20118,6423,416,8,0,2641,401758,32697878,0,0,,,,,,,,,0,110110,2536767,15575280,44713,641,818,28665113,3983964,18312,10230,10209,5962,2,2,,,,,,,0,0,0,0,0,0,0
UC073,SRR30234738,-1,0,0,0.03;0.00,0.00025366,366,1442513,5.94833E-07,2,3362288,3362011,462573,326090,1218501,1354997,0,0,149,151,35.6,0,,,,,2353,27192,10877,454,1,0,2353,100081,43875286,0,0,,,,,,,,,0,86126,2493092,19137628,57272,680,860,38976826,4849655,21031,14241,14163,7837,0,3,,,,,,,0,0,0,0,0,0,0
UC010,SRR30234739,-1,0,0,0.04;0.01,0.000312476,6222,19905734,1.41576E-05,634,44780948,44714421,4062885,4319870,18320550,18065549,0,0,149,151,35.8,0,,,,,4830,114958,47554,3091,154,0,4830,434215,244741615,0,0,,,,,,,,,0,2417660,38864768,170182136,301627,722,885,218021858,26399188,148744,60724,60694,31465,20,12,,,,,,,0,0,0,0,0,0,0
UC072,SRR30234740,-1,0,0,0.03;0.00,0.000220281,3722,16892892,2.62292E-07,10,38125482,38070120,3428848,3873309,15628469,15185649,0,0,149,151,35.8,0,,,,,10670,68131,31115,3482,108,0,10670,304758,198135101,0,0,,,,,,,,,0,1679521,34355829,188814514,225790,778,924,175807169,22172392,135580,36953,36927,16330,21,10,,,,,,,0,0,0,0,0,0,0
